t_stat,p_value,CI_1,CI_5,CI_10,i,j,i_sybl,j_sybl,i_sect,j_sect
-4.9355338389316765,0.00021592560647654295,-3.8980515356914767,-3.3370288238755594,-3.045073856458131,225,449,INCY,WHR,Health Care,Consumer Discretionary
-4.934682156617874,0.00021669536148815076,-3.897973892438209,-3.336985530617513,-3.045043809434745,89,379,CLX,SBUX,Consumer Staples,Consumer Discretionary
-4.933534764968628,0.0002177365060600422,-3.90269842869318,-3.339617730852724,-3.046870280448251,27,95,ALLE,CMS,Industrials,Utilities
-4.9332593463314405,0.00021798712814492978,-3.8986851892807475,-3.3373820995429804,-3.045319034473029,152,450,ES,WLTW,Utilities,Financials
-4.932746504517512,0.00021845452864718802,-3.8983134197454192,-3.3371748395493572,-3.0451751949113963,99,360,COG,PXD,Energy,Energy
-4.932397321017687,0.00021877331714035642,-3.8985530668926947,-3.3373084449783144,-3.045267918335713,11,159,ADP,EW,Information Technology,Health Care
-4.932210179353772,0.00021894435086451677,-3.89815151780025,-3.3370845713465633,-3.045112546839617,3,372,AAPL,RMD,Information Technology,Health Care
-4.931934531485767,0.00021919650428352163,-3.8993496894573467,-3.3377524877238227,-3.0455760743456315,221,377,ICE,RSG,Financials,Industrials
-4.930745095156944,0.00022028773003746657,-3.898135356263192,-3.337075560219973,-3.045106292875938,130,410,DLTR,TJX,Consumer Discretionary,Consumer Discretionary
-4.927814168154729,0.0002229987372627655,-3.8993496894573467,-3.3377524877238227,-3.0455760743456315,221,450,ICE,WLTW,Financials,Financials
-4.9267551279124575,0.00022398609025998947,-3.8985929443687497,-3.3373306759276056,-3.045283346636766,35,149,AMT,EQIX,Real Estate,Real Estate
-4.925929144815543,0.00022475904471961437,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,337,434,PEG,VAR,Utilities,Health Care
-4.922682349036805,0.00022782203402976054,-3.898140621392496,-3.3370784958837088,-3.045108330306315,5,449,ABC,WHR,Health Care,Consumer Discretionary
-4.921503883891383,0.00022894356518139648,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,219,308,HUM,NEE,Health Care,Utilities
-4.9174738721375295,0.00023281866146625236,-3.8985929443687497,-3.3373306759276056,-3.045283346636766,145,149,EL,EQIX,Consumer Staples,Real Estate
-4.915776877945761,0.00023446900035174485,-3.8990989116140162,-3.3376127159787563,-3.045479078086814,6,106,ABT,CRM,Health Care,Information Technology
-4.913697663428773,0.00023650620558372576,-3.8985154261004937,-3.3372874606505394,-3.045253355142332,290,430,MNST,UPS,Consumer Staples,Industrials
-4.912832720700957,0.0002373586160358322,-3.8991249861283186,-3.337627249261285,-3.0454891637285715,190,288,GOOGL,MMC,Information Technology,Financials
-4.912696330226388,0.00023749329645813538,-3.898685649648952,-3.3373823561794542,-3.045319212577264,91,281,CMCSA,MDLZ,Consumer Discretionary,Consumer Staples
-4.9111973069970505,0.00023897831695208482,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,203,346,HD,PKI,Consumer Discretionary,Health Care
-4.908723529462454,0.00024144829424119425,-3.900311376634867,-3.338288371910809,-3.045947938012704,46,49,ARE,AVGO,Real Estate,Information Technology
-4.908203146118657,0.000241970956288325,-3.8994128758613473,-3.3377877028901564,-3.0456005119954295,95,406,CMS,TDG,Utilities,Industrials
-4.9063928724958,0.00024379754156866502,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,265,318,LNT,NSC,Utilities,Industrials
-4.906284297158743,0.00024390751051617615,-3.8985368839309005,-3.3372994231893314,-3.045261657189925,345,365,PKG,RE,Materials,Financials
-4.905862954303353,0.0002443347078281767,-3.8991249861283186,-3.337627249261285,-3.0454891637285715,189,219,GOOG,HUM,Information Technology,Health Care
-4.905686665762998,0.00024451365664967725,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,3,411,AAPL,TMO,Information Technology,Health Care
-4.905384007081999,0.00024482117295199755,-3.9020536428542245,-3.3392587573242927,-3.0466212343993737,251,469,KMX,ZTS,Consumer Discretionary,Health Care
-4.905190373159199,0.00024501810731476206,-3.8981836720712906,-3.3371024993274014,-3.0451249893133863,133,444,DRI,WAT,Consumer Discretionary,Health Care
-4.905118738537566,0.00024509100105036033,-3.8979092766587082,-3.33694950046657,-3.045018803105531,54,152,AZO,ES,Consumer Discretionary,Utilities
-4.905001628573675,0.0002452102138065046,-3.898135356263192,-3.337075560219973,-3.045106292875938,130,252,DLTR,KO,Consumer Discretionary,Consumer Staples
-4.904223311638146,0.0002460039063941331,-3.8980144672783323,-3.337008154972979,-3.045059511547745,278,447,MCHP,WEC,Information Technology,Utilities
-4.902186484306928,0.0002480925349827563,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,210,265,HON,LNT,Industrials,Utilities
-4.902029345880497,0.00024825436762960915,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,187,302,GLW,MU,Information Technology,Information Technology
-4.9013381750393,0.00024896737693892826,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,289,370,MMM,RJF,Industrials,Financials
-4.8995050174041195,0.0002508678866662472,-3.90269842869318,-3.339617730852724,-3.046870280448251,27,192,ALLE,GPN,Industrials,Information Technology
-4.898393113694266,0.0002520273466408448,-3.8982729722980025,-3.3371522886168656,-3.045159544162207,251,379,KMX,SBUX,Consumer Discretionary,Consumer Discretionary
-4.896921971018768,0.0002535692320721487,-3.897870323354171,-3.336927779468808,-3.0450037278187185,419,461,TXN,XLNX,Information Technology,Information Technology
-4.895730720769598,0.00025482432451623594,-3.89815151780025,-3.3370845713465633,-3.045112546839617,266,372,LOW,RMD,Consumer Discretionary,Health Care
-4.893127860939839,0.00025758723306648434,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,203,219,HD,HUM,Consumer Discretionary,Health Care
-4.892567420729355,0.0002581858442549525,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,103,266,COST,LOW,Consumer Staples,Consumer Discretionary
-4.891437358043147,0.0002593968929803161,-3.8994128758613473,-3.3377877028901564,-3.0456005119954295,9,406,ADI,TDG,Information Technology,Industrials
-4.8891383265355834,0.00026187735033663426,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,89,434,CLX,VAR,Consumer Staples,Health Care
-4.889110963079531,0.00026190700829614044,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,89,447,CLX,WEC,Consumer Staples,Utilities
-4.887729566679907,0.00026340838891407827,-3.8981979462459084,-3.33711045799093,-3.045130512816777,233,365,IRM,RE,Real Estate,Financials
-4.8876726105399175,0.00026347046713042204,-3.897925015476473,-3.3369582766029224,-3.045024894099159,15,441,AEP,VRTX,Utilities,Health Care
-4.882220157106301,0.0002694779852070583,-3.8985154261004937,-3.3372874606505394,-3.045253355142332,64,430,BLK,UPS,Financials,Industrials
-4.882108635453597,0.0002696022060617774,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,110,298,CTAS,MSFT,Industrials,Information Technology
-4.881554821804315,0.0002702198890358045,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,409,453,TIF,WMT,Consumer Discretionary,Consumer Staples
-4.880990666711146,0.000270850486790593,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,124,267,DHR,LRCX,Health Care,Information Technology
-4.879674194045213,0.0002723274413815326,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,86,370,CI,RJF,Health Care,Financials
-4.879521945286014,0.0002724987419131931,-3.8985530668926947,-3.3373084449783144,-3.045267918335713,159,459,EW,XEL,Health Care,Utilities
-4.879479379203786,0.00027254665282345055,-3.898135356263192,-3.337075560219973,-3.045106292875938,130,352,DLTR,PPG,Consumer Discretionary,Materials
-4.875993709535092,0.00027649724480685405,-3.8985929443687497,-3.3373306759276056,-3.045283346636766,149,278,EQIX,MCHP,Real Estate,Information Technology
-4.8757779604502165,0.00027674354783963,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,8,248,ADBE,KLAC,Information Technology,Information Technology
-4.874827531820938,0.0002778310548014294,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,329,409,ORCL,TIF,Information Technology,Consumer Discretionary
-4.874632210648517,0.000278055048418101,-3.8986851892807475,-3.3373820995429804,-3.045319034473029,447,450,WEC,WLTW,Utilities,Financials
-4.871579578432659,0.00028157813700682575,-3.9096358565418967,-3.343474887006423,-3.049545396525957,61,215,BHF,HRL,Financials,Consumer Staples
-4.870381426647267,0.0002829724806704612,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,409,443,TIF,VZ,Consumer Discretionary,Telecommunication Services
-4.870311851748689,0.00028305364902436053,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,9,288,ADI,MMC,Information Technology,Financials
-4.868709776594003,0.0002849288032505362,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,103,382,COST,SHW,Consumer Staples,Materials
-4.8682958957224445,0.0002854151433343904,-3.8982729722980025,-3.3371522886168656,-3.045159544162207,251,447,KMX,WEC,Consumer Discretionary,Utilities
-4.866651138885978,0.0002873556452549725,-3.898174558718444,-3.3370974180942397,-3.045121462812116,86,365,CI,RE,Health Care,Financials
-4.866269142108934,0.0002878081164427913,-3.8985154261004937,-3.3372874606505394,-3.045253355142332,409,430,TIF,UPS,Consumer Discretionary,Industrials
-4.865269142288237,0.00028899580787612256,-3.8986264703402975,-3.3373493657886675,-3.0452963173777983,177,385,FLR,SLB,Industrials,Energy
-4.864958006405794,0.00028936628852265796,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,86,87,CI,CINF,Health Care,Financials
-4.864795330993932,0.00028956017124602296,-3.898475691679612,-3.337265308844292,-3.045237981663467,378,453,SBAC,WMT,Real Estate,Consumer Staples
-4.863357866164017,0.0002912787588844546,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,89,399,CLX,SWK,Consumer Staples,Consumer Discretionary
-4.861931840722248,0.00029299322518349947,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,65,83,BLL,CHD,Materials,Consumer Staples
-4.8602023750559455,0.0002950853501041722,-3.9096358565418967,-3.343474887006423,-3.049545396525957,61,428,BHF,UNM,Financials,Financials
-4.8580894781716655,0.0002976605365522126,-3.8994128758613473,-3.3377877028901564,-3.0456005119954295,262,406,LLY,TDG,Health Care,Industrials
-4.85752463441988,0.0002983525661260104,-3.90269842869318,-3.339617730852724,-3.046870280448251,27,252,ALLE,KO,Industrials,Consumer Staples
-4.857520392391172,0.00029835776909869447,-3.8998862243845864,-3.3380514853577425,-3.045783560225407,293,433,MOS,V,Materials,Information Technology
-4.857105299199768,0.00029886730937550825,-3.8983999171170955,-3.3372230639159612,-3.04520866329747,77,131,CCI,DOV,Real Estate,Industrials
-4.857057026378085,0.00029892661934736374,-3.898685649648952,-3.3373823561794542,-3.045319212577264,215,281,HRL,MDLZ,Consumer Staples,Consumer Staples
-4.855882666101107,0.0003003729293839211,-3.8985154261004937,-3.3372874606505394,-3.045253355142332,373,430,ROK,UPS,Industrials,Industrials
-4.855805298173527,0.0003004684461866125,-3.898187567337948,-3.337104671163918,-3.045126496620702,113,152,CTXS,ES,Information Technology,Utilities
-4.853053860430845,0.00030388409615972805,-3.8989881737186507,-3.337550991949607,-3.0454362432948305,261,384,LKQ,SJM,Consumer Discretionary,Consumer Staples
-4.851995960553561,0.00030520715022977333,-3.8985929443687497,-3.3373306759276056,-3.045283346636766,149,427,EQIX,UNH,Real Estate,Health Care
-4.851307255651689,0.00030607140617643286,-3.897973892438209,-3.336985530617513,-3.045043809434745,101,379,COO,SBUX,Health Care,Consumer Discretionary
-4.850663277164529,0.00030688163333776294,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,110,392,CTAS,SPGI,Industrials,Financials
-4.85015412038753,0.0003075236721619239,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,134,143,DTE,EFX,Utilities,Industrials
-4.848775847212216,0.00030926804775449016,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,312,375,NI,ROST,Utilities,Consumer Discretionary
-4.846902705408501,0.0003116537799983508,-3.898744236629788,-3.3374150156873243,-3.045341878029682,96,227,CNC,INTC,Health Care,Information Technology
-4.845678054012904,0.0003132229795098144,-3.9034382665913943,-3.3400295225784826,-3.0471559532486463,357,460,PSX,XL,Energy,Financials
-4.842640142599664,0.0003171479784821298,-3.898015373193494,-3.3370086601036446,-3.0450598621258878,75,191,CB,GPC,Financials,Consumer Discretionary
-4.840330785108432,0.000320162816300648,-3.8978546196071435,-3.3369190227185865,-3.044997650251042,99,358,COG,PVH,Energy,Consumer Discretionary
-4.839949105131637,0.00032066370246947674,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,346,419,PKI,TXN,Health Care,Information Technology
-4.839450663787335,0.0003213189349371733,-3.9096358565418967,-3.343474887006423,-3.049545396525957,61,314,BHF,NLSN,Financials,Industrials
-4.838258728157693,0.00032289095711846857,-3.8982947012267544,-3.337164403330187,-3.045167951996054,36,222,AMZN,IDXX,Consumer Discretionary,Health Care
-4.834596119915634,0.0003277672285060326,-3.898112827271138,-3.3370629987296776,-3.0450975748499505,280,342,MCO,PGR,Financials,Financials
-4.834027411867548,0.000328530615931664,-3.8981469828770385,-3.3370820428319288,-3.0451107919834888,133,351,DRI,PNW,Consumer Discretionary,Utilities
-4.832340360533834,0.000330805097861491,-3.8986436279520915,-3.337358930627156,-3.0453029553495976,24,419,ALGN,TXN,Health Care,Information Technology
-4.829706865197921,0.00033438541454590013,-3.8986851892807475,-3.3373820995429804,-3.045319034473029,11,450,ADP,WLTW,Information Technology,Financials
-4.828327305504671,0.00033627558679041457,-3.8986990829434105,-3.3373898446741124,-3.045324409546306,16,467,AES,ZBH,Utilities,Health Care
-4.828150696546862,0.00033651829292424655,-3.9045588595243514,-3.3406530374242847,-3.0475884702916565,62,454,BIIB,WRK,Health Care,Materials
-4.827410688261992,0.00033753705983209203,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,125,312,DIS,NI,Consumer Discretionary,Utilities
-4.824799189941692,0.0003411556931403482,-3.89869722052817,-3.337388806458353,-3.0453236890313424,7,265,ACN,LNT,Information Technology,Utilities
-4.823251977386337,0.0003433168933395084,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,265,399,LNT,SWK,Utilities,Consumer Discretionary
-4.8227639209785425,0.00034400131298118717,-3.89815151780025,-3.3370845713465633,-3.045112546839617,124,372,DHR,RMD,Health Care,Health Care
-4.822672859490405,0.0003441291548287369,-3.8981979462459084,-3.33711045799093,-3.045130512816777,216,233,HSIC,IRM,Health Care,Real Estate
-4.822110936188236,0.0003449190387203287,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,240,370,JNJ,RJF,Health Care,Financials
-4.8218102474467575,0.0003453424154382053,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,83,265,CHD,LNT,Consumer Staples,Utilities
-4.820806469340937,0.0003467593243185233,-3.898037898418555,-3.3370212199273097,-3.0450685790688246,68,99,BWA,COG,Consumer Discretionary,Energy
-4.8178351102820995,0.00035098595668406503,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,141,434,ECL,VAR,Materials,Health Care
-4.8142185725184055,0.00035619614790893947,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,131,152,DOV,ES,Industrials,Utilities
-4.814135956458663,0.000356316020386185,-3.898685649648952,-3.3373823561794542,-3.045319212577264,143,281,EFX,MDLZ,Industrials,Consumer Staples
-4.81299794149663,0.00035797112374191006,-3.899453780124222,-3.337810499311713,-3.0456163315559865,271,440,MA,VRSN,Information Technology,Information Technology
-4.810733868949049,0.00036128560508969925,-3.8980690342976945,-3.3370385807941787,-3.045080628070299,409,416,TIF,TSCO,Consumer Discretionary,Consumer Discretionary
-4.810517907054567,0.00036160327479550775,-3.8983357959375486,-3.3371873149567173,-3.045183853042947,89,301,CLX,MTD,Consumer Staples,Health Care
-4.809389437917131,0.0003632675038197539,-3.8996898783919915,-3.3379420731776883,-3.0457076360521183,19,120,AIG,DFS,Financials,Financials
-4.808103402705304,0.0003651729437652096,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,94,409,CMI,TIF,Industrials,Consumer Discretionary
-4.807931052569488,0.00036542902205784623,-3.8980579637960626,-3.3370324080819564,-3.04507634401268,62,146,BIIB,EMN,Health Care,Materials
-4.80640177526967,0.00036770868238668086,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,356,387,PSA,SNA,Real Estate,Consumer Discretionary
-4.805063216455538,0.0003697150818291817,-3.897940478154175,-3.3369668987128915,-3.0450308781841526,15,44,AEP,APH,Utilities,Information Technology
-4.804715354540311,0.0003702381942817312,-3.8980199184517477,-3.3370111944989236,-3.0450616210834043,101,330,COO,ORLY,Health Care,Consumer Discretionary
-4.8041691911965065,0.00037106092443605005,-3.898174558718444,-3.3370974180942397,-3.045121462812116,142,365,ED,RE,Utilities,Financials
-4.8032246318035545,0.0003724878754876955,-3.8985929443687497,-3.3373306759276056,-3.045283346636766,15,149,AEP,EQIX,Utilities,Real Estate
-4.80314080461882,0.0003726147642186172,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,89,131,CLX,DOV,Consumer Staples,Industrials
-4.80250861140431,0.00037357302967233516,-3.8980477504899698,-3.3370267133050446,-3.045072391653645,274,349,MAR,PNC,Consumer Discretionary,Financials
-4.80187398939809,0.0003745373215911314,-3.8994128758613473,-3.3377877028901564,-3.0456005119954295,406,441,TDG,VRTX,Industrials,Health Care
-4.801758880041487,0.0003747124794551339,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,265,373,LNT,ROK,Utilities,Industrials
-4.7997591453006745,0.00037776780212580316,-3.8994128758613473,-3.3377877028901564,-3.0456005119954295,338,406,PEP,TDG,Consumer Staples,Industrials
-4.7988307780953185,0.00037919421810322555,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,143,236,EFX,ITW,Industrials,Industrials
-4.7967951586589,0.00038233975873855363,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,117,409,D,TIF,Utilities,Consumer Discretionary
-4.796686537060462,0.0003825082980586108,-3.897940478154175,-3.3369668987128915,-3.0450308781841526,44,101,APH,COO,Information Technology,Health Care
-4.796271926446757,0.0003831522620397394,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,240,349,JNJ,PNC,Health Care,Financials
-4.796049342673582,0.00038349839714099,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,277,343,MCD,PH,Consumer Discretionary,Industrials
-4.794105464560386,0.0003865338760124786,-3.8979092766587082,-3.33694950046657,-3.045018803105531,54,83,AZO,CHD,Consumer Discretionary,Consumer Staples
-4.793404182540464,0.00038763453645491975,-3.8980515356914767,-3.3370288238755594,-3.045073856458131,225,367,INCY,REGN,Health Care,Health Care
-4.7923780794874205,0.00038925034608495025,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,101,343,COO,PH,Health Care,Industrials
-4.791763689319296,0.0003902208763156183,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,161,434,EXPD,VAR,Industrials,Health Care
-4.788067603097222,0.00039610792231979083,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,15,399,AEP,SWK,Utilities,Consumer Discretionary
-4.785827472423809,0.0003997167277482919,-3.8980515356914767,-3.3370288238755594,-3.045073856458131,225,229,INCY,IP,Health Care,Materials
-4.784545779210385,0.0004017954694741751,-3.898346355743113,-3.3371932023349986,-3.045187938971481,14,427,AEE,UNH,Utilities,Health Care
-4.784120667033386,0.00040248720131270304,-3.8998862243845864,-3.3380514853577425,-3.045783560225407,284,433,MGM,V,Consumer Discretionary,Information Technology
-4.782615293018652,0.000404945772306528,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,390,434,SO,VAR,Utilities,Health Care
-4.781395608344509,0.00040694816227984627,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,72,399,CAG,SWK,Consumer Staples,Consumer Discretionary
-4.781045169037184,0.00040752521710085606,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,218,343,HSY,PH,Consumer Staples,Industrials
-4.780812661064169,0.00040790850577198783,-3.90269842869318,-3.339617730852724,-3.046870280448251,27,394,ALLE,SRE,Industrials,Utilities
-4.779985221779252,0.0004092753032394792,-3.8991249861283186,-3.337627249261285,-3.0454891637285715,189,288,GOOG,MMC,Information Technology,Financials
-4.779094538795809,0.00041075140728205465,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,87,351,CINF,PNW,Financials,Utilities
-4.775935496081783,0.0004160274817363513,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,59,87,BDX,CINF,Health Care,Financials
-4.775063227548581,0.00041749554801924054,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,109,277,CSX,MCD,Industrials,Consumer Discretionary
-4.774912365232411,0.00041774995207667415,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,124,248,DHR,KLAC,Health Care,Information Technology
-4.774041724811368,0.0004192210066747463,-3.899158307348258,-3.3376458214812255,-3.04550205223293,129,434,DLR,VAR,Real Estate,Health Care
-4.773362932790928,0.00042037130483543495,-3.8981836720712906,-3.3371024993274014,-3.0451249893133863,349,444,PNC,WAT,Financials,Health Care
-4.77294802919121,0.0004210758792521828,-3.8979327067726395,-3.336962565335699,-3.045027870650164,62,191,BIIB,GPC,Health Care,Consumer Discretionary
-4.772523892867053,0.0004217972858798384,-3.898409078996972,-3.33722817179797,-3.045212208224455,140,218,EBAY,HSY,Information Technology,Consumer Staples
-4.769978837226759,0.00042615072327796343,-3.89815151780025,-3.3370845713465633,-3.045112546839617,372,411,RMD,TMO,Health Care,Health Care
-4.769828429934655,0.00042640932633134925,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,415,425,TRV,UHS,Financials,Health Care
-4.769597050555158,0.00042680743844884474,-3.8993496894573467,-3.3377524877238227,-3.0455760743456315,190,221,GOOGL,ICE,Information Technology,Financials
-4.768305628865013,0.0004290359217597204,-3.8980144672783323,-3.337008154972979,-3.045059511547745,265,278,LNT,MCHP,Utilities,Information Technology
-4.767986929857838,0.0004295875592752805,-3.8980477504899698,-3.3370267133050446,-3.045072391653645,86,274,CI,MAR,Health Care,Consumer Discretionary
-4.766424712671279,0.0004323013160095712,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,103,313,COST,NKE,Consumer Staples,Consumer Discretionary
-4.766199600315894,0.0004326936955287386,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,266,342,LOW,PGR,Consumer Discretionary,Financials
-4.76438376488266,0.0004358710939144045,-3.8982729722980025,-3.3371522886168656,-3.045159544162207,251,334,KMX,PCAR,Consumer Discretionary,Industrials
-4.763757354355501,0.0004369723088742109,-3.8986865709519747,-3.33738286976814,-3.045319569004833,12,237,ADS,IVZ,Information Technology,Financials
-4.763425847852536,0.00043755615258316135,-3.8994128758613473,-3.3377877028901564,-3.0456005119954295,83,406,CHD,TDG,Consumer Staples,Industrials
-4.763206687239129,0.0004379425391677479,-3.8994128758613473,-3.3377877028901564,-3.0456005119954295,40,406,AON,TDG,Financials,Industrials
-4.763155673704533,0.0004380325237611443,-3.8994128758613473,-3.3377877028901564,-3.0456005119954295,342,406,PGR,TDG,Financials,Industrials
-4.762568654254875,0.0004390692460565751,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,334,434,PCAR,VAR,Industrials,Health Care
-4.761052072785425,0.00044175838833149445,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,223,258,IFF,LEG,Materials,Consumer Discretionary
-4.760496631980172,0.0004427471608524113,-3.899912448492969,-3.3380660979502736,-3.0457937002145856,7,51,ACN,AWK,Information Technology,Utilities
-4.760420468959703,0.0004428829059555056,-3.898262904276779,-3.337146675276273,-3.0451556483952325,122,434,DGX,VAR,Health Care,Health Care
-4.759726465055989,0.00044412163941082275,-3.9005775666785336,-3.338436669704521,-3.046050840156639,120,269,DFS,LYB,Financials,Materials
-4.75743120303332,0.0004482418235001928,-3.8990989116140162,-3.3376127159787563,-3.045479078086814,89,106,CLX,CRM,Consumer Staples,Information Technology
-4.756592644625573,0.00044975608910145147,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,282,332,MDT,PAYX,Health Care,Information Technology
-4.75648949815971,0.00044994268395032487,-3.898180900352589,-3.337100953932046,-3.0451239167711486,216,425,HSIC,UHS,Health Care,Health Care
-4.755565721990857,0.00045161708374961425,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,223,415,IFF,TRV,Materials,Financials
-4.755403462160888,0.00045191179638560486,-3.898049640865424,-3.3370277673498636,-3.045073123195043,47,278,ATVI,MCHP,Information Technology,Information Technology
-4.75454653322817,0.0004534712519798449,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,303,383,MYL,SIG,Health Care,Consumer Discretionary
-4.753068919707229,0.00045617218464369744,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,141,265,ECL,LNT,Materials,Utilities
-4.752678799024632,0.0004568878178982273,-3.8986879543247865,-3.3373836409414857,-3.0453201041946087,172,173,FIS,FISV,Information Technology,Information Technology
-4.75109859437005,0.00045979738718074874,-3.8980463356196586,-3.3370259243942546,-3.04507184412381,235,312,IT,NI,Information Technology,Utilities
-4.75091130882402,0.00046014338616646105,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,25,175,ALK,FL,Industrials,Consumer Discretionary
-4.74977691978928,0.00046224436299583706,-3.89869722052817,-3.337388806458353,-3.0453236890313424,7,83,ACN,CHD,Information Technology,Consumer Staples
-4.749625793541547,0.00046252494334628354,-3.903196493044602,-3.3398949638883493,-3.0470626076827876,17,77,AET,CCI,Health Care,Real Estate
-4.748621638157942,0.0004643933420177976,-3.8996898783919915,-3.3379420731776883,-3.0457076360521183,174,407,FITB,TEL,Financials,Information Technology
-4.748434245124843,0.00046474280612238226,-3.898026326054886,-3.3370147673140904,-3.045064100738872,26,87,ALL,CINF,Financials,Financials
-4.746988193299388,0.0004674478710402617,-3.8998862243845864,-3.3380514853577425,-3.045783560225407,14,433,AEE,V,Utilities,Information Technology
-4.746809768129907,0.0004677826714573441,-3.9096358565418967,-3.343474887006423,-3.049545396525957,61,237,BHF,IVZ,Financials,Financials
-4.746505083140711,0.00046835491166330993,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,80,356,CERN,PSA,Health Care,Real Estate
-4.746370648293573,0.0004686076088239831,-3.8983357959375486,-3.3371873149567173,-3.045183853042947,278,301,MCHP,MTD,Information Technology,Health Care
-4.744847632253473,0.0004714794256756519,-3.898174558718444,-3.3370974180942397,-3.045121462812116,349,365,PNC,RE,Financials,Financials
-4.744688663646796,0.00047178013448478354,-3.898322112448299,-3.337179686007221,-3.045178558432395,409,466,TIF,YUM,Consumer Discretionary,Consumer Discretionary
-4.744177026318587,0.0004727491894409843,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,343,447,PH,WEC,Industrials,Utilities
-4.742655827021661,0.0004756414925913674,-3.897940478154175,-3.3369668987128915,-3.0450308781841526,44,83,APH,CHD,Information Technology,Consumer Staples
-4.7425521779166155,0.0004758391704445893,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,219,313,HUM,NKE,Health Care,Consumer Discretionary
-4.742476871165485,0.00047598284286903304,-3.9034382665913943,-3.3400295225784826,-3.0471559532486463,238,460,JBHT,XL,Industrials,Financials
-4.741871040891993,0.00047714015427875294,-3.89872930515149,-3.337406692149273,-3.045336101567904,14,39,AEE,ANTM,Utilities,Health Care
-4.741680515315381,0.0004775046620093347,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,399,447,SWK,WEC,Consumer Discretionary,Utilities
-4.740246070267135,0.00048025744958629993,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,43,219,APD,HUM,Materials,Health Care
-4.739513517048913,0.000481669035252274,-3.8982729722980025,-3.3371522886168656,-3.045159544162207,251,265,KMX,LNT,Consumer Discretionary,Utilities
